"subj_idx","acc","rt","association","difficulty","difficulty_code","group"
"126",1,1.16002083333333,"self",1,"very easy","color"
"126",0.958333333333333,1.20752173913043,"other",2,"easy","color"
"126",0.958333333333333,1.17371739130435,"self",2,"easy","color"
"126",0.916666666666667,1.49843181818182,"other",3,"difficult","color"
"126",0.74468085106383,1.62128571428571,"self",3,"difficult","color"
"126",0.782608695652174,1.60241666666667,"other",4,"very difficult","color"
"126",0.630434782608696,1.61120689655172,"self",4,"very difficult","color"
"127",0.9375,0.956644444444444,"other",1,"very easy","color"
"127",0.916666666666667,1.15127272727273,"self",1,"very easy","color"
"127",0.916666666666667,1.02211363636364,"other",2,"easy","color"
"127",0.75,1.20713888888889,"self",2,"easy","color"
"127",0.854166666666667,1.06592682926829,"other",3,"difficult","color"
"127",0.541666666666667,1.267,"self",3,"difficult","color"
"127",0.833333333333333,1.156425,"other",4,"very difficult","color"
"127",0.4375,1.13604761904762,"self",4,"very difficult","color"
"128",0.979166666666667,1.11691489361702,"other",1,"very easy","color"
"128",0.979166666666667,1.2408085106383,"self",1,"very easy","color"
"128",0.833333333333333,1.314675,"other",2,"easy","color"
"128",0.958333333333333,1.29558695652174,"self",2,"easy","color"
"128",0.708333333333333,1.35232352941176,"other",3,"difficult","color"
"128",0.895833333333333,1.34137209302326,"self",3,"difficult","color"
"128",0.595744680851064,1.46192857142857,"other",4,"very difficult","color"
"128",0.6875,1.45281818181818,"self",4,"very difficult","color"
"129",0.979166666666667,1.53682978723404,"other",1,"very easy","color"
"129",1,1.23674468085106,"self",1,"very easy","color"
"129",0.75,1.59311111111111,"other",2,"easy","color"
"129",0.916666666666667,1.36913636363636,"self",2,"easy","color"
"129",0.717391304347826,1.70430303030303,"other",3,"difficult","color"
"129",0.75,1.37741666666667,"self",3,"difficult","color"
"129",0.617021276595745,1.72444827586207,"other",4,"very difficult","color"
"129",0.6875,1.54678787878788,"self",4,"very difficult","color"
"130",0.895833333333333,1.24204651162791,"other",1,"very easy","color"
"130",0.979166666666667,1.13523404255319,"self",1,"very easy","color"
"130",0.729166666666667,1.31597142857143,"other",2,"easy","color"
"130",0.958333333333333,1.18991304347826,"self",2,"easy","color"
"130",0.583333333333333,1.32864285714286,"other",3,"difficult","color"
"130",0.914893617021277,1.231,"self",3,"difficult","color"
"130",0.604166666666667,1.24451724137931,"other",4,"very difficult","color"
"130",0.680851063829787,1.30409375,"self",4,"very difficult","color"
"131",0.916666666666667,1.62565909090909,"other",1,"very easy","color"
"131",1,1.118875,"self",1,"very easy","color"
"131",0.708333333333333,1.66852941176471,"other",2,"easy","color"
"131",0.979166666666667,1.22329787234043,"self",2,"easy","color"
"131",0.458333333333333,1.9235,"other",3,"difficult","color"
"131",0.956521739130435,1.31056818181818,"self",3,"difficult","color"
"131",0.304347826086957,1.8245,"other",4,"very difficult","color"
"131",0.956521739130435,1.402,"self",4,"very difficult","color"
"132",0.770833333333333,1.37637837837838,"other",1,"very easy","color"
"132",0.936170212765957,1.56631818181818,"self",1,"very easy","color"
"132",0.866666666666667,1.60002564102564,"other",2,"easy","color"
"132",0.891304347826087,1.71070731707317,"self",2,"easy","color"
"132",0.702127659574468,1.665,"other",3,"difficult","color"
"132",0.717391304347826,1.66315151515152,"self",3,"difficult","color"
"132",0.680851063829787,1.8165,"other",4,"very difficult","color"
"132",0.456521739130435,1.5877619047619,"self",4,"very difficult","color"
"133",0.872340425531915,1.39180487804878,"other",1,"very easy","color"
"133",0.9375,1.36484444444444,"self",1,"very easy","color"
"133",0.829787234042553,1.47794871794872,"other",2,"easy","color"
"133",0.869565217391304,1.35615,"self",2,"easy","color"
"133",0.791666666666667,1.66313157894737,"other",3,"difficult","color"
"133",0.617021276595745,1.48127586206897,"self",3,"difficult","color"
"133",0.625,1.6307,"other",4,"very difficult","color"
"133",0.583333333333333,1.78489285714286,"self",4,"very difficult","color"
"134",0.916666666666667,1.42243181818182,"other",1,"very easy","color"
"134",1,1.51460416666667,"self",1,"very easy","color"
"134",0.895833333333333,1.62044186046512,"other",2,"easy","color"
"134",0.936170212765957,1.76465909090909,"self",2,"easy","color"
"134",0.875,1.67028571428571,"other",3,"difficult","color"
"134",0.844444444444444,1.92184210526316,"self",3,"difficult","color"
"134",0.638297872340426,1.7675,"other",4,"very difficult","color"
"134",0.613636363636364,1.70625925925926,"self",4,"very difficult","color"
"135",0.958333333333333,1.49584782608696,"other",1,"very easy","color"
"135",0.8125,1.82961538461538,"self",1,"very easy","color"
"135",0.875,1.67383333333333,"other",2,"easy","color"
"135",0.872340425531915,1.9339512195122,"self",2,"easy","color"
"135",0.851063829787234,1.8411,"other",3,"difficult","color"
"135",0.545454545454545,1.96366666666667,"self",3,"difficult","color"
"135",0.702127659574468,1.90287878787879,"other",4,"very difficult","color"
"135",0.488888888888889,1.98659090909091,"self",4,"very difficult","color"
"136",0.958333333333333,1.25021739130435,"other",1,"very easy","color"
"136",0.9375,1.23742222222222,"self",1,"very easy","color"
"136",0.958333333333333,1.43710869565217,"other",2,"easy","color"
"136",1,1.32302083333333,"self",2,"easy","color"
"136",0.854166666666667,1.76024390243902,"other",3,"difficult","color"
"136",0.717391304347826,1.69133333333333,"self",3,"difficult","color"
"136",0.625,1.9311,"other",4,"very difficult","color"
"136",0.595744680851064,1.73753571428571,"self",4,"very difficult","color"
"137",1,1.42925,"other",1,"very easy","color"
"137",0.979166666666667,1.19227659574468,"self",1,"very easy","color"
"137",0.916666666666667,1.60311363636364,"other",2,"easy","color"
"137",0.958333333333333,1.27665217391304,"self",2,"easy","color"
"137",0.666666666666667,1.67603125,"other",3,"difficult","color"
"137",0.895833333333333,1.492,"self",3,"difficult","color"
"137",0.604166666666667,1.80375862068966,"other",4,"very difficult","color"
"137",0.75,1.58558333333333,"self",4,"very difficult","color"
"138",0.9375,0.940888888888889,"other",1,"very easy","color"
"138",0.854166666666667,1.22919512195122,"self",1,"very easy","color"
"138",0.8125,1.03284615384615,"other",2,"easy","color"
"138",0.770833333333333,1.24454054054054,"self",2,"easy","color"
"138",0.8125,1.09030769230769,"other",3,"difficult","color"
"138",0.6875,1.2640303030303,"self",3,"difficult","color"
"138",0.708333333333333,1.15891176470588,"other",4,"very difficult","color"
"138",0.5625,1.25092592592593,"self",4,"very difficult","color"
"139",0.893617021276596,1.31614285714286,"other",1,"very easy","color"
"139",0.979166666666667,1.14089361702128,"self",1,"very easy","color"
"139",0.895833333333333,1.31127906976744,"other",2,"easy","color"
"139",0.895833333333333,1.20932558139535,"self",2,"easy","color"
"139",0.708333333333333,1.55261764705882,"other",3,"difficult","color"
"139",0.770833333333333,1.29521621621622,"self",3,"difficult","color"
"139",0.479166666666667,1.71795652173913,"other",4,"very difficult","color"
"139",0.75,1.34363888888889,"self",4,"very difficult","color"
"140",0.8125,1.33694871794872,"other",1,"very easy","color"
"140",0.957446808510638,1.12153333333333,"self",1,"very easy","color"
"140",0.895833333333333,1.35725581395349,"other",2,"easy","color"
"140",0.916666666666667,1.20809090909091,"self",2,"easy","color"
"140",0.74468085106383,1.49985714285714,"other",3,"difficult","color"
"140",0.791666666666667,1.37565789473684,"self",3,"difficult","color"
"140",0.541666666666667,1.54888461538462,"other",4,"very difficult","color"
"140",0.680851063829787,1.3178125,"self",4,"very difficult","color"
"141",0.958333333333333,1.11610869565217,"other",1,"very easy","color"
"141",1,1.0320625,"self",1,"very easy","color"
"141",0.916666666666667,1.29981818181818,"other",2,"easy","color"
"141",1,1.20127659574468,"self",2,"easy","color"
"141",0.851063829787234,1.313075,"other",3,"difficult","color"
"141",0.791666666666667,1.33668421052632,"self",3,"difficult","color"
"141",0.808510638297872,1.60315789473684,"other",4,"very difficult","color"
"141",0.541666666666667,1.36,"self",4,"very difficult","color"
